Date,Close
2015-07-27,26.5705
2015-07-28,26.3015
2015-07-29,26.45
2015-07-30,26.838
2015-07-31,26.8075
2015-08-03,26.7515
2015-08-04,26.595
2015-08-05,26.8505
2015-08-06,26.473
2015-08-07,26.131
2015-08-10,26.2
2015-08-11,26.373
2015-08-12,26.2955
2015-08-13,26.483
2015-08-14,26.576
2015-08-17,26.761
2015-08-18,26.751
2015-08-19,26.646
2015-08-20,25.789
2015-08-21,24.7235
2015-08-24,23.1685
2015-08-25,23.3185
2015-08-26,25.0385
2015-08-27,25.9185
2015-08-28,25.9005
2015-08-31,25.6445
2015-09-01,24.827
2015-09-02,25.5275
2015-09-03,25.236
2015-09-04,24.95
2015-09-08,25.877
2015-09-09,25.8445
2015-09-10,26.112
2015-09-11,26.472
2015-09-14,26.069
2015-09-15,26.1185
2015-09-16,26.3695
2015-09-17,26.9435
2015-09-18,27.013
2015-09-21,27.4195
2015-09-22,26.92
2015-09-23,26.8035
2015-09-24,26.6875
2015-09-25,26.2125
2015-09-28,25.203
2015-09-29,24.8035
2015-09-30,25.5945
2015-10-01,26.035999
2015-10-02,26.627
2015-10-05,27.184
2015-10-06,26.874
2015-10-07,27.097
2015-10-08,26.658
2015-10-09,26.99
2015-10-12,27.5095
2015-10-13,27.445
2015-10-14,27.2415
2015-10-15,28.122
2015-10-16,28.538
2015-10-19,28.6575
2015-10-20,28.044001
2015-10-21,27.7885
2015-10-22,28.1955
2015-10-23,29.9515
2015-10-26,30.4305
2015-10-27,30.5505
2015-10-28,30.855
2015-10-29,31.3275
2015-10-30,31.295
2015-11-02,31.4175
2015-11-03,31.2655
2015-11-04,32.047501
2015-11-05,32.7825
2015-11-06,32.9685
2015-11-09,32.7745
2015-11-10,32.984
2015-11-11,33.6625
2015-11-12,33.28
2015-11-13,32.1175
2015-11-16,32.3905
2015-11-17,32.165
2015-11-18,33.177
2015-11-19,33.063499
2015-11-20,33.4225
2015-11-23,33.9495
2015-11-24,33.5575
2015-11-25,33.767
2015-11-27,33.663
2015-11-30,33.24
2015-12-01,33.953
2015-12-02,33.8005
2015-12-03,33.3125
2015-12-04,33.632
2015-12-07,33.4915
2015-12-08,33.8665
2015-12-09,33.2395
2015-12-10,33.116
2015-12-11,32.0074997
2015-12-14,32.8955
2015-12-15,32.932
2015-12-16,33.7885
2015-12-17,33.5325
2015-12-18,33.207
2015-12-21,33.2255
2015-12-22,33.1575
2015-12-23,33.185
2015-12-24,33.1395
2015-12-28,33.76
2015-12-29,34.6985
2015-12-30,34.4535
2015-12-31,33.7945
2016-01-04,31.8495
2016-01-05,31.6895
2016-01-06,31.6325
2016-01-07,30.397
2016-01-08,30.3525
2016-01-11,30.887
2016-01-12,30.8945
2016-01-13,29.0905
2016-01-14,29.65
2016-01-15,28.509
2016-01-19,28.724
2016-01-20,28.5885
2016-01-21,28.751
2016-01-22,29.819
2016-01-25,29.8265
2016-01-26,30.0625
2016-01-27,29.1675
2016-01-28,31.7675
2016-01-29,29.35
2016-02-01,28.7405
2016-02-02,27.605
2016-02-03,26.5535
2016-02-04,26.813
2016-02-05,25.1065
2016-02-08,24.405
2016-02-09,24.1035
2016-02-10,24.524
2016-02-11,25.191
2016-02-12,25.354
2016-02-16,26.055
2016-02-17,26.705
2016-02-18,26.25
2016-02-19,26.745
2016-02-22,27.975
2016-02-23,27.647
2016-02-24,27.702
2016-02-25,27.7575
2016-02-26,27.7615
2016-02-29,27.626
2016-03-01,28.952
2016-03-02,29.0105
2016-03-03,28.8745
2016-03-04,28.757
2016-03-07,28.14
2016-03-08,28.013
2016-03-09,27.9735
2016-03-10,27.9465
2016-03-11,28.4805
2016-03-14,28.6685
2016-03-15,28.851
2016-03-16,28.7135
2016-03-17,27.972
2016-03-18,27.604
2016-03-21,27.699
2016-03-22,28.024
2016-03-23,28.4815
2016-03-24,29.1475
2016-03-28,28.9935
2016-03-29,29.693
2016-03-30,29.9345
2016-03-31,29.682
2016-04-01,29.925
2016-04-04,29.6595
2016-04-05,29.307
2016-04-06,30.104
2016-04-07,29.5715
2016-04-08,29.73
2016-04-11,29.7965
2016-04-12,30.1585
2016-04-13,30.741
2016-04-14,31.0375
2016-04-15,31.2945
2016-04-18,31.7675
2016-04-19,31.395
2016-04-20,31.6495
2016-04-21,31.55
2016-04-22,31.025
2016-04-25,31.31
2016-04-26,30.844
2016-04-27,30.3285
2016-04-28,30.1
2016-04-29,32.9795
2016-05-02,34.1925
2016-05-03,33.566
2016-05-04,33.545
2016-05-05,32.9545
2016-05-06,33.6975
2016-05-09,33.9875
2016-05-10,35.1535
2016-05-11,35.6615
2016-05-12,35.8965
2016-05-13,35.496
2016-05-16,35.533
2016-05-17,34.7635
2016-05-18,34.8725
2016-05-19,34.926
2016-05-20,35.14
2016-05-23,34.8375
2016-05-24,35.21
2016-05-25,35.4175
2016-05-26,35.7455
2016-05-27,35.612
2016-05-31,36.1395
2016-06-01,35.972
2016-06-02,36.412
2016-06-03,36.277
2016-06-06,36.3365
2016-06-07,36.187
2016-06-08,36.332
2016-06-09,36.3825
2016-06-10,35.8955
2016-06-13,35.762
2016-06-14,35.965
2016-06-15,35.713
2016-06-16,35.8755
2016-06-17,35.3195
2016-06-20,35.7005
2016-06-21,35.791
2016-06-22,35.53
2016-06-23,36.104
2016-06-24,34.948
2016-06-27,34.568
2016-06-28,35.3975
2016-06-29,35.78
2016-06-30,35.781
2016-07-01,36.284
2016-07-05,36.405
2016-07-06,36.8805
2016-07-07,36.8285
2016-07-08,37.2905
2016-07-11,37.689
2016-07-12,37.4105
2016-07-13,37.1315
2016-07-14,37.060001
2016-07-15,36.772
2016-07-18,36.8035
2016-07-19,36.9975
2016-07-20,37.286
2016-07-21,37.2215
2016-07-22,37.243
2016-07-25,36.9805
2016-07-26,36.7795
2016-07-27,36.8335
2016-07-28,37.6305
2016-07-29,37.9405
2016-08-01,38.387
2016-08-02,38.028999
2016-08-03,37.732
2016-08-04,38.038502
2016-08-05,38.299
2016-08-08,38.328
2016-08-09,38.4155
2016-08-10,38.428
2016-08-11,38.562
2016-08-12,38.628
2016-08-15,38.4245
2016-08-16,38.202
2016-08-17,38.2315
2016-08-18,38.223
2016-08-19,37.8655
2016-08-22,37.974
2016-08-23,38.1225
2016-08-24,37.8625
2016-08-25,37.961
2016-08-26,38.45
2016-08-29,38.5645
2016-08-30,38.379
2016-08-31,38.458
2016-09-01,38.531
2016-09-02,38.622
2016-09-06,39.4435
2016-09-07,39.224
2016-09-08,39.203
2016-09-09,38.007
2016-09-12,38.5745
2016-09-13,38.050499
2016-09-14,38.054501
2016-09-15,38.4845
2016-09-16,38.926
2016-09-19,38.755
2016-09-20,39.011002
2016-09-21,39.487
2016-09-22,40.235
2016-09-23,40.2875
2016-09-26,39.958
2016-09-27,40.8055
2016-09-28,41.436
2016-09-29,41.4525
2016-09-30,41.8655
2016-10-03,41.837
2016-10-04,41.7015
2016-10-05,42.218
2016-10-06,42.083
2016-10-07,41.9715
2016-10-10,42.085499
2016-10-11,41.55
2016-10-12,41.7045
2016-10-13,41.464
2016-10-14,41.148
2016-10-17,40.6475
2016-10-18,40.8825
2016-10-19,40.8845
2016-10-20,40.516
2016-10-21,40.9495
2016-10-24,41.9045
2016-10-25,41.759
2016-10-26,41.1295
2016-10-27,40.918
2016-10-28,38.816
2016-10-31,39.491
2016-11-01,39.2705
2016-11-02,38.278
2016-11-03,38.3515
2016-11-04,37.7525
2016-11-07,39.2465
2016-11-08,39.3875
2016-11-09,38.594
2016-11-10,37.119
2016-11-11,36.9505
2016-11-14,35.9535
2016-11-15,37.162
2016-11-16,37.3245
2016-11-17,37.82
2016-11-18,38.0079994
2016-11-21,39.0
2016-11-22,39.2665
2016-11-23,39.0060005
2016-11-25,39.018501
2016-11-28,38.3385
2016-11-29,38.126
2016-11-30,37.5285
2016-12-01,37.1825
2016-12-02,37.016998
2016-12-05,37.968
2016-12-06,38.236
2016-12-07,38.521
2016-12-08,38.3665
2016-12-09,38.433
2016-12-12,38.0060005
2016-12-13,38.717
2016-12-14,38.441
2016-12-15,38.049999
2016-12-16,37.8885
2016-12-19,38.3
2016-12-20,38.561
2016-12-21,38.53
2016-12-22,38.317
2016-12-23,38.029499
2016-12-27,38.57
2016-12-28,38.6065
2016-12-29,38.2575
2016-12-30,37.4935
2017-01-03,37.6835
2017-01-04,37.859
2017-01-05,39.022499
2017-01-06,39.7995
2017-01-09,39.846
2017-01-10,39.795
2017-01-11,39.951
2017-01-12,40.682
2017-01-13,40.857
2017-01-17,40.486
2017-01-18,40.374
2017-01-19,40.452
2017-01-20,40.4165
2017-01-23,40.894
2017-01-24,41.122
2017-01-25,41.826
2017-01-26,41.9575
2017-01-27,41.7885
2017-01-30,41.519
2017-01-31,41.174
2017-02-01,41.6175
2017-02-02,41.9975
2017-02-03,40.51
2017-02-06,40.382
2017-02-07,40.625
2017-02-08,40.9855
2017-02-09,41.068001
2017-02-10,41.373
2017-02-13,41.8265
2017-02-14,41.8195
2017-02-15,42.135
2017-02-16,42.207
2017-02-17,42.2535
2017-02-21,42.822
2017-02-22,42.7805
2017-02-23,42.6095
2017-02-24,42.262
2017-02-27,42.432
2017-02-28,42.252
2017-03-01,42.654
2017-03-02,42.4455
2017-03-03,42.494
2017-03-06,42.3305
2017-03-07,42.301
2017-03-08,42.525
2017-03-09,42.65
2017-03-10,42.623
2017-03-13,42.7295
2017-03-14,42.6265
2017-03-15,42.6485
2017-03-16,42.671
2017-03-17,42.6155
2017-03-20,42.8485
2017-03-21,42.16
2017-03-22,42.403
2017-03-23,42.369
2017-03-24,42.2805
2017-03-27,42.341
2017-03-28,42.8
2017-03-29,43.716
2017-03-30,43.817
2017-03-31,44.327
2017-04-03,44.5755
2017-04-04,45.3415
2017-04-05,45.464
2017-04-06,44.914
2017-04-07,44.744
2017-04-10,45.352
2017-04-11,45.118
2017-04-12,44.8115
2017-04-13,44.2335
2017-04-17,45.099499
2017-04-18,45.189
2017-04-19,44.96
2017-04-20,45.103
2017-04-21,44.9265
2017-04-24,45.3705
2017-04-25,45.381
2017-04-26,45.4645
2017-04-27,45.919
2017-04-28,46.2495
2017-05-01,47.4115
2017-05-02,47.347
2017-05-03,47.051498
2017-05-04,46.8765
2017-05-05,46.7075
2017-05-08,47.452
2017-05-09,47.641
2017-05-10,47.4475
2017-05-11,47.381
2017-05-12,48.067501
2017-05-15,47.8985
2017-05-16,48.3035
2017-05-17,47.238
2017-05-18,47.9245
2017-05-19,47.992
2017-05-22,48.5335
2017-05-23,48.577
2017-05-24,49.017502
2017-05-25,49.669
2017-05-26,49.789
2017-05-30,49.835
2017-05-31,49.731
2017-06-01,49.7975
2017-06-02,50.3365
2017-06-05,50.567
2017-06-06,50.15
2017-06-07,50.5035
2017-06-08,50.5135
2017-06-09,48.9155
2017-06-12,48.2455
2017-06-13,49.039501
2017-06-14,48.8235
2017-06-15,48.2085
2017-06-16,49.3855
2017-06-19,49.7585
2017-06-20,49.6295
2017-06-21,50.1115
2017-06-22,50.064999
2017-06-23,50.187
2017-06-26,49.699
2017-06-27,48.839
2017-06-28,49.5165
2017-06-29,48.7965
2017-06-30,48.4
2017-07-03,47.683
2017-07-05,48.57
2017-07-06,48.257
2017-07-07,48.938
2017-07-10,49.8235
2017-07-11,49.7065
2017-07-12,50.3255
2017-07-13,50.031502
2017-07-14,50.0905
2017-07-17,50.502
2017-07-18,51.2225
2017-07-19,51.3435
2017-07-20,51.435
2017-07-21,51.2835
2017-07-24,51.9475
2017-07-25,51.9935
2017-07-26,52.64
2017-07-27,52.3
2017-07-28,51.0019989
2017-07-31,49.389
2017-08-01,49.8095
2017-08-02,49.7945
2017-08-03,49.346
2017-08-04,49.379
2017-08-07,49.6135
2017-08-08,49.492
2017-08-09,49.1005
2017-08-10,47.846
2017-08-11,48.3995
2017-08-14,49.165
2017-08-15,49.137
2017-08-16,48.909
2017-08-17,48.0285
2017-08-18,47.9235
2017-08-21,47.6645
2017-08-22,48.345
2017-08-23,47.9
2017-08-24,47.6225
2017-08-25,47.263
2017-08-28,47.301
2017-08-29,47.703
2017-08-30,48.3795
2017-08-31,49.029999
2017-09-01,48.9125
2017-09-05,48.2635
2017-09-06,48.39
2017-09-07,48.9735
2017-09-08,48.295
2017-09-11,48.898
2017-09-12,49.129
2017-09-13,49.98
2017-09-14,49.6105
2017-09-15,49.3395
2017-09-18,48.7095
2017-09-19,48.493
2017-09-20,48.6605
2017-09-21,48.2325
2017-09-22,47.755
2017-09-25,46.9895
2017-09-26,46.93
2017-09-27,47.5435
2017-09-28,47.82
2017-09-29,48.067501
2017-10-02,47.9595
2017-10-03,47.855
2017-10-04,48.2725
2017-10-05,49.0425
2017-10-06,49.479
2017-10-09,49.5495
2017-10-10,49.36
2017-10-11,49.75
2017-10-12,50.046501
2017-10-13,50.147
2017-10-16,50.317
2017-10-17,50.4565
2017-10-18,49.85
2017-10-19,49.3305
2017-10-20,49.1455
2017-10-23,48.315
2017-10-24,48.795
2017-10-25,48.6455
2017-10-26,48.6215
2017-10-27,55.047501
2017-10-30,55.5425
2017-10-31,55.264
2017-11-01,55.184
2017-11-02,54.711
2017-11-03,55.58
2017-11-06,56.033001
2017-11-07,56.1585
2017-11-08,56.644
2017-11-09,56.4565
2017-11-10,56.2675
2017-11-13,56.4585
2017-11-14,56.842
2017-11-15,56.3345
2017-11-16,56.8645
2017-11-17,56.494
2017-11-20,56.3155
2017-11-21,56.9745
2017-11-22,57.808
2017-11-24,59.3
2017-11-27,59.7915
2017-11-28,59.68
2017-11-29,58.063499
2017-11-30,58.8375
2017-12-01,58.1175
2017-12-04,56.6975
2017-12-05,57.078499
2017-12-06,57.6175
2017-12-07,57.9895
2017-12-08,58.099998
2017-12-11,58.446
2017-12-12,58.254
2017-12-13,58.2065
2017-12-14,58.713
2017-12-15,58.957
2017-12-18,59.529
2017-12-19,59.369
2017-12-20,58.881
2017-12-21,58.738
2017-12-22,58.418
2017-12-26,58.838
2017-12-27,59.113
2017-12-28,59.305
2017-12-29,58.4735
2018-01-02,59.4505
2018-01-03,60.21
2018-01-04,60.4795
2018-01-05,61.457
2018-01-08,62.3435
2018-01-09,62.635
2018-01-10,62.7165
2018-01-11,63.834
2018-01-12,65.26
2018-01-16,65.243
2018-01-17,64.75
2018-01-18,64.666
2018-01-19,64.729
2018-01-22,66.3655
2018-01-23,68.127
2018-01-24,67.8755
2018-01-25,68.8975
2018-01-26,70.1025
2018-01-29,70.884
2018-01-30,71.891
2018-01-31,72.5445
2018-02-01,69.5
2018-02-02,71.4975
2018-02-05,69.5
2018-02-06,72.142
2018-02-07,70.839
2018-02-08,67.525
2018-02-09,66.98
2018-02-12,69.3115
2018-02-13,70.7255
2018-02-14,72.5525
2018-02-15,73.087997
2018-02-16,72.4345
2018-02-20,73.4175
2018-02-21,74.146
2018-02-22,74.267
2018-02-23,75.0
2018-02-26,76.097504
2018-02-27,75.599
2018-02-28,75.6225
2018-03-01,74.6725
2018-03-02,75.012497
2018-03-05,76.1805
2018-03-06,76.882
2018-03-07,77.25
2018-03-08,77.593
2018-03-09,78.9445
2018-03-12,79.9195
2018-03-13,79.409
2018-03-14,79.55
2018-03-15,79.116
2018-03-16,78.584
2018-03-19,77.2465
2018-03-20,79.3255
2018-03-21,79.093002
2018-03-22,77.246
2018-03-23,74.778
2018-03-26,77.793
2018-03-27,74.8525
2018-03-28,71.571
2018-03-29,72.367
2018-04-02,68.5995
2018-04-03,69.6025
2018-04-04,70.5285
2018-04-05,72.5875
2018-04-06,70.2615
2018-04-09,70.304
2018-04-10,71.811
2018-04-11,71.3525
2018-04-12,72.425
2018-04-13,71.5395
2018-04-16,72.074997
2018-04-17,75.1915
2018-04-18,76.392
2018-04-19,77.8455
2018-04-20,76.3745
2018-04-23,75.893
2018-04-24,73.0045013
2018-04-25,73.0084991
2018-04-26,75.898
2018-04-27,78.631
2018-04-30,78.3065
2018-05-01,79.113
2018-05-02,78.484
2018-05-03,78.604
2018-05-04,79.047501
2018-05-07,80.0070038
2018-05-08,79.6195
2018-05-09,80.4
2018-05-10,80.454
2018-05-11,80.1455
2018-05-14,80.077003
2018-05-15,78.806
2018-05-16,79.364
2018-05-17,79.087997
2018-05-18,78.7185
2018-05-21,79.273
2018-05-22,79.07
2018-05-23,80.093002
2018-05-24,80.1535
2018-05-25,80.5075
2018-05-29,80.6435
2018-05-30,81.2445
2018-05-31,81.481
2018-06-01,82.077003
2018-06-04,83.2635
2018-06-05,84.8175
2018-06-06,84.7875
2018-06-07,84.465
2018-06-08,84.1995
2018-06-11,84.456
2018-06-12,84.9375
2018-06-13,85.243
2018-06-14,86.193
2018-06-15,85.7985
2018-06-18,86.1895
2018-06-19,86.739
2018-06-20,87.504
2018-06-21,86.511
2018-06-22,85.7835
2018-06-25,83.1575
2018-06-26,84.5545
2018-06-27,83.025497
2018-06-28,85.072502
2018-06-29,84.99
2018-07-02,85.689
2018-07-03,84.698
2018-07-05,84.9865
2018-07-06,85.5315
2018-07-09,86.951
2018-07-10,87.1535
2018-07-11,87.75
2018-07-12,89.831
2018-07-13,90.6515
2018-07-16,91.1245
2018-07-17,92.1965
2018-07-18,92.146
2018-07-19,90.6485
2018-07-20,90.685
2018-07-23,90.099998
2018-07-24,91.462
2018-07-25,93.1805
2018-07-26,90.4
2018-07-27,90.8635
2018-07-30,88.961
2018-07-31,88.872
2018-08-01,89.8585
2018-08-02,91.7165
2018-08-03,91.1645
2018-08-06,92.3875
2018-08-07,93.124
2018-08-08,94.326
2018-08-09,94.926
2018-08-10,94.315
2018-08-13,94.81
2018-08-14,95.9825
2018-08-15,94.131
2018-08-16,94.326
2018-08-17,94.111
2018-08-20,93.8355
2018-08-21,94.171
2018-08-22,95.245
2018-08-23,95.145
2018-08-24,95.2695
2018-08-27,96.384
2018-08-28,96.641
2018-08-29,99.905
2018-08-30,100.119
2018-08-31,100.6355
2018-09-04,101.9755
2018-09-05,99.741
2018-09-06,97.9155
2018-09-07,97.6035
2018-09-10,96.9505
2018-09-11,99.3575
2018-09-12,99.5
2018-09-13,99.4935
2018-09-14,98.5095
2018-09-17,95.4015
2018-09-18,97.052498
2018-09-19,96.321
2018-09-20,97.215
2018-09-21,95.7505
2018-09-24,96.718
2018-09-25,98.7275
2018-09-26,98.7425
2018-09-27,100.649
2018-09-28,100.15
2018-10-01,100.218
2018-10-02,98.5655
2018-10-03,97.638
2018-10-04,95.471
2018-10-05,94.4825
2018-10-08,93.221
2018-10-09,93.516
2018-10-10,87.7625
2018-10-11,85.968
2018-10-12,89.4305
2018-10-15,88.047501
2018-10-16,90.998
2018-10-17,91.5865
2018-10-18,88.536
2018-10-19,88.2015
2018-10-22,89.465
2018-10-23,88.435
2018-10-24,83.21
2018-10-25,89.1085
2018-10-26,82.1405
2018-10-29,76.944
2018-10-30,76.521
2018-10-31,79.9005
2018-11-01,83.2765
2018-11-02,83.2765
2018-11-05,81.39
2018-11-06,82.1405
2018-11-07,87.7745
2018-11-08,87.7455
2018-11-09,85.6215
2018-11-12,81.8425
2018-11-13,81.5585
2018-11-14,79.9505
2018-11-15,80.972
2018-11-16,79.6705
2018-11-19,75.6145
2018-11-20,74.773
2018-11-21,75.8365
2018-11-23,75.103
2018-11-26,79.066498
2018-11-27,79.070999
2018-11-28,83.8875
2018-11-29,83.6785
2018-11-30,84.5085
2018-12-03,88.618
2018-12-04,83.42
2018-12-06,84.9595
2018-12-07,81.4565
2018-12-10,82.051498
2018-12-11,82.162
2018-12-12,83.177
2018-12-13,82.919
2018-12-14,79.5955
2018-12-17,76.045502
2018-12-18,77.574
2018-12-19,74.754
2018-12-20,73.041496
2018-12-21,68.8725
2018-12-24,67.198
2018-12-26,73.545
2018-12-27,73.082001
2018-12-28,73.901
2018-12-31,75.098503
2019-01-02,76.9565
2019-01-03,75.014
2019-01-04,78.7695
2019-01-07,81.4755
2019-01-08,82.829
2019-01-09,82.971
2019-01-10,82.811
2019-01-11,82.028
2019-01-14,80.8605
2019-01-15,83.728
2019-01-16,84.189
2019-01-17,84.661
2019-01-18,84.81
2019-01-22,81.6085
2019-01-23,82.00099945
2019-01-24,82.7465
2019-01-25,83.5285
2019-01-28,81.8945
2019-01-29,79.694
2019-01-30,83.5215
2019-01-31,85.9365
2019-02-01,81.3115
2019-02-04,81.6655
2019-02-05,82.9405
2019-02-06,82.013
2019-02-07,80.7185
2019-02-08,79.411
2019-02-11,79.55
2019-02-12,81.9005
2019-02-13,82.0
2019-02-14,81.1325
2019-02-15,80.3975
2019-02-19,81.379
2019-02-20,81.105
2019-02-21,80.972
2019-02-22,81.578
2019-02-25,81.65
2019-02-26,81.82
2019-02-27,82.054497
2019-02-28,81.9915
2019-03-01,83.5865
2019-03-04,84.8085
2019-03-05,84.6215
2019-03-06,83.4475
2019-03-07,81.2975
2019-03-08,81.040001
2019-03-11,83.531
2019-03-12,83.655
2019-03-13,84.5405
2019-03-14,84.311
2019-03-15,85.618
2019-03-18,87.1075
2019-03-19,88.092499
2019-03-20,89.8635
2019-03-21,90.963
2019-03-22,88.2385
2019-03-25,88.713
2019-03-26,89.188
2019-03-27,88.285
2019-03-28,88.671
2019-03-29,89.037498
2019-04-01,90.7095
2019-04-02,90.699
2019-04-03,91.035004
2019-04-04,90.943
2019-04-05,91.864
2019-04-08,92.493
2019-04-09,91.792
2019-04-10,92.3665
2019-04-11,92.2035
2019-04-12,92.153
2019-04-15,92.2435
2019-04-16,93.152
2019-04-17,93.241
2019-04-18,93.084503
2019-04-22,94.3655
2019-04-23,96.1885
2019-04-24,95.087502
2019-04-25,95.1125
2019-04-26,97.5315
2019-04-29,96.9215
2019-04-30,96.326
2019-05-01,95.576
2019-05-02,95.041
2019-05-03,98.123
2019-05-06,97.5275
2019-05-07,96.050003
2019-05-08,95.8885
2019-05-09,94.9935
2019-05-10,94.499
2019-05-13,91.134
2019-05-14,92.0059967
2019-05-15,93.5575
2019-05-16,95.3785
2019-05-17,93.45
2019-05-20,92.9485
2019-05-21,92.876
2019-05-22,92.984
2019-05-23,90.774
2019-05-24,91.164
2019-05-28,91.8215
2019-05-29,90.9595
2019-05-30,90.816
2019-05-31,88.7535
2019-06-03,84.6345
2019-06-04,86.478
2019-06-05,86.925
2019-06-06,87.718
2019-06-07,90.2015
2019-06-10,93.031502
2019-06-11,93.185
2019-06-12,92.766
2019-06-13,93.515
2019-06-14,93.4835
2019-06-17,94.3015
2019-06-18,95.068497
2019-06-19,95.4395
2019-06-20,95.9095
2019-06-21,95.565
2019-06-24,95.695
2019-06-25,93.9135
2019-06-26,94.8915
2019-06-27,95.214
2019-06-28,94.6815
2019-07-01,96.1095
2019-07-02,96.7155
2019-07-03,96.95
2019-07-05,97.1455
2019-07-08,97.616
2019-07-09,99.415
2019-07-10,100.8705
2019-07-11,100.053497
2019-07-12,100.55
2019-07-15,101.0495
2019-07-16,100.495
2019-07-17,99.6015
2019-07-18,98.895
2019-07-19,98.226
2019-07-22,99.2815
2019-07-23,99.7245
2019-07-24,100.040497
2019-07-25,98.691
2019-07-26,97.1525
2019-07-29,95.6225
2019-07-30,94.9265
2019-07-31,93.339
2019-08-01,92.766
2019-08-02,91.162
2019-08-05,88.2565
2019-08-06,89.3915
2019-08-07,89.67
2019-08-08,91.6445
2019-08-09,90.379
2019-08-12,89.246
2019-08-13,91.217
2019-08-14,88.148
2019-08-15,88.806
2019-08-16,89.6285
2019-08-19,90.806
2019-08-20,90.069
2019-08-21,91.177
2019-08-22,90.233
2019-08-23,87.481
2019-08-26,88.4435
2019-08-27,88.091499
2019-08-28,88.2125
2019-08-29,89.32
2019-08-30,88.8145
2019-09-03,89.492
2019-09-04,90.030998
2019-09-05,92.036003
2019-09-06,91.6755
2019-09-09,91.5675
2019-09-10,91.027496
2019-09-11,91.1495
2019-09-12,92.1775
2019-09-13,91.967
2019-09-16,90.392
2019-09-17,91.1275
2019-09-18,90.873
2019-09-19,91.074997
2019-09-20,89.708
2019-09-23,89.265
2019-09-24,87.080498
2019-09-25,88.4165
2019-09-26,86.992
2019-09-27,86.2725
2019-09-30,86.7955
2019-10-01,86.7825
2019-10-02,85.6615
2019-10-03,86.221
2019-10-04,86.9825
2019-10-07,86.633
2019-10-08,85.2755
2019-10-09,86.099503
2019-10-10,86.013
2019-10-11,86.596
2019-10-14,86.8215
2019-10-15,88.369
2019-10-16,88.8715
2019-10-17,89.374
2019-10-18,87.8755
2019-10-21,89.283
2019-10-22,88.2865
2019-10-23,88.1085
2019-10-24,89.039001
2019-10-25,88.066498
